"BIB_ID","ITEM_ID","TITLE","LOCATION_CODE","DISPLAY_CALL_NO","ITEM_STAT_CODE_DESC"
9373823,8898857,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedSpecColl
9373823,8898862,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedSpecColl
9373823,8898863,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedSpecColl
9373823,8898865,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedSpecColl
9373823,8898869,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedSpecColl
9373823,8898870,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedSpecColl
9373823,8898873,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedSpecColl
9373823,8898874,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedSpecColl
9373823,8898875,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedSpecColl
9373823,8898877,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728132,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728132,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728135,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728135,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728143,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728143,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728145,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728145,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728149,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728149,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728150,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728150,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728157,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728157,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728161,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728161,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728165,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728165,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728168,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728168,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728185,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728185,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728186,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728186,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728190,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728190,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728198,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728198,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728203,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728203,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728216,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728216,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728218,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728218,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728222,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728222,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728227,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728227,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728232,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728232,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728234,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728234,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728238,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728238,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728241,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728241,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728243,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728243,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728244,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728244,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728248,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728248,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728250,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728250,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728251,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728251,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728253,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728253,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728258,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728258,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728262,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728262,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728263,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728263,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728265,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728265,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728266,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728266,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728279,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728279,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728280,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728280,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728283,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728283,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728289,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728289,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728295,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728295,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728297,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728297,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728306,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728306,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728314,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728314,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728363,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728363,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728366,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728366,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728375,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728375,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728377,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728377,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728384,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728384,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728385,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728385,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728388,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728388,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728402,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728402,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728406,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728406,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728407,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728407,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728410,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728410,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728411,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728411,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728417,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728417,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728419,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728419,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728424,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728424,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728426,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728426,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728433,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728433,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728434,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728434,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728438,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728438,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728440,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728440,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728447,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728447,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728448,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728448,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728450,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728450,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728456,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728456,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728457,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728457,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,9728460,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,ColdStorageBrbl
9373823,9728460,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,12211733,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,12660507,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedSpecColl
9373823,12660547,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9373823,12752085,"Howard Roberts Lamar papers, 1911-2018. ",lsfbeiwr,WA MSS S-2639,RestrictedFragileSpecColl
9379633,8771067,"Jared French papers, 1921-1990. ",lsfbeir,GEN MSS 732,RestrictedFragileSpecColl
9385559,13018779,"Saskatchewan, map showing disposition of lands / prepared in the Railway Lands Branch, F.C.C. Lynch, superintendant ; corrected to January 1st 1914. ",beingen,Roll Map 84,RestrictedCurApprSpecColl
9401097,11029169,"Documents concerning Alderley Manor, Gloucestershire, England, 1581-1694. ",beinosb,Osborn fa13,RestrictedFragileSpecColl
9401097,11029169,"Documents concerning Alderley Manor, Gloucestershire, England, 1581-1694. ",beinosb,Osborn fa13,RestrictedCurApprSpecColl
9409664,11557917,"Chart illustrative of the cruise of the American Arctic expedition in search of Sir John Franklin, in the years 1850 & 1851 : fitted out by Henry Grinnell Esq. of New York, commanded by E.J. DeHaven, Lieut. U.S. Navy ... / compiled by P.M. Geo. P. Walsh, ",beingen,Roll Map 22,RestrictedCurApprSpecColl
9410629,8792635,"William Force Stead papers, 1859-1972 (bulk 1900-1940). ",lsfbeior,OSB MSS 158,RestrictedFragileSpecColl
9416833,9004717,"Tekagamijoￌﾄ, [8th cent.-early 17th cent.?]. ",beingen,YAJ 5b0,RestrictedSpecColl
9416837,9005107,"Shoￌﾄrenￊﾼin Sonￊﾼen Hoￌﾄshinnoￌﾄ gyohitsu, [after 1298? / Sonￊﾼen]. ",beingen,YAJ 5b1,RestrictedSpecColl
9416839,9005116,"Shoￌﾄrenￊﾼin Sonchoￌﾄ Hoￌﾄshinnoￌﾄ gyohitsu tehon, [after 1683? / Sonchoￌﾄ]. ",beingen,YAJ 5b2,RestrictedSpecColl
9416879,9186898,"Setsugekka, Genroku 12 [1699] / Sumiyoshi Gukei. ",beingen,YAJ 5c1,RestrictedSpecColl
9416882,9186922,"Oￌﾄmi hakkei, Genroku 4-6 [1691-1693] / Yamamoto Soken. ",beingen,YAJ 5c2,RestrictedSpecColl
9423412,11448165,"Map of the United States with its territories : also Mexico and the West Indies / drawn & engraved by J.M. Atwood, New York. ",beingen,Roll Map 1,RestrictedCurApprSpecColl
9425587,9191545,"Waka tanzaku shikishijoￌﾄ, [late 15th cent.-early 20th cent.]. ",beingen,YAJ 6a3,RestrictedSpecColl
9425593,9190286,"Konoe Nobutada hitsu waka shikishijoￌﾄ, [late 16th cent.-early 17th cent.] / Konoe Nobutada. ",beingen,YAJ 6a4,RestrictedSpecColl
9425681,9195543,"Konshi ginji Kegonkyoￌﾄ, [8th cent.]. ",beingen,YAJ 7a1,RestrictedSpecColl
9425699,9195557,"Konshi kinji Hokekyoￌﾄ zankan, [12 cent.]. ",beingen,YAJ 7a2,RestrictedSpecColl
9425701,9195570,"Konshi kinji Hokekyoￌﾄ zankan, [12 cent.]. ",beingen,YAJ 7a3,RestrictedSpecColl
9425709,9195580,"Daihannya haramitakyoￌﾄ, [8th cent.]. Kan daisanbyaku-hachijuￌﾄsan. ",beingen,YAJ 7a4,RestrictedSpecColl
9425711,9195585,"Konpon sabatabu ritsusetsu, Hoￌﾄki 6 [775]. Kan daijuￌﾄgo. ",beingen,YAJ 7a5,RestrictedSpecColl
9425715,9195592,"Daihannya haramitakyoￌﾄ, Joￌﾄgan 13 [871]. Kan daigohyaku-rokujuￌﾄhachi. ",beingen,YAJ 7a6,RestrictedSpecColl
9425718,9204029,"Daihannya haramitakyoￌﾄ, [9th cent.]. Kan daisanbyaku-kyuￌﾄjuￌﾄ. ",beingen,YAJ 7a7,RestrictedSpecColl
9425725,9204109,"Kongoￌﾄchoￌﾄ yugachuￌﾄ ryakushutsu nenzukyoￌﾄ, [9th cent.?]. Kan daiichi. ",beingen,YAJ 7a8,RestrictedSpecColl
9425729,9204135,"Bosatsu zoￌﾄkyoￌﾄ, [9th cent.?]. Kan joￌﾄ. ",beingen,YAJ 7a9,RestrictedSpecColl
9425736,9204143,"Issai ubu binaya, [9th cent.?]. Kan daiyonjuￌﾄgo. ",beingen,YAJ 7a10,RestrictedSpecColl
9425743,9204149,"Daihoￌﾄshakkyoￌﾄ, [9th cent.?]. Kan daihachijuￌﾄnana. ",beingen,YAJ 7a11,RestrictedSpecColl
9425745,9204156,"Daihannya haramitakyoￌﾄ, [10th cent.?]. Kan daiichihyaku-yonjuￌﾄshichi. ",beingen,YAJ 7a12,RestrictedSpecColl
9425748,9204164,"Bosatsu kenjitsu zanmaikyoￌﾄ, [9th-10th cent.?]. Kan daikyuￌﾄ. ",beingen,YAJ 7a13,RestrictedSpecColl
9425750,9204062,"Daihannya haramitakyoￌﾄ, [9th-12th cent.?]. Kan dairoppyaku. ",beingen,YAJ 7a14,RestrictedSpecColl
9425751,9204176,"Kongoￌﾄchoￌﾄ yugachuￌﾄ ryakushutsu nenzukyoￌﾄ , Tennin 1 [1108]. Kan daiichi. ",beingen,YAJ 7a15,RestrictedSpecColl
9425782,9208862,"Daihannya haramitakyoￌﾄ, Heiji 1 [1159]. Kan daisanbyaku-rokujuￌﾄni. ",beingen,YAJ 7a16,RestrictedSpecColl
9425786,9208875,"Daihannya haramitakyoￌﾄ, Jishoￌﾄ 2 [1178 ]. Kan daiyonhyaku-yonjuￌﾄ. ",beingen,YAJ 7a17,RestrictedSpecColl
9425787,9208891,"Daijoￌﾄ honshoￌﾄ shinji kangyoￌﾄ, [12th cent.]. Kan dairoku. ",beingen,YAJ 7a18,RestrictedSpecColl
9425791,9208900,"Butsubo shusshoￌﾄ sanboￌﾄzoￌﾄ hannya haramitakyoￌﾄ, Bunna 3 [1354]. Kan dainijuￌﾄsan. ",beingen,YAJ 7a19,RestrictedSpecColl
9425794,9208919,"Daihannya haramitakyoￌﾄ, [9th-10th cent.?]. Kan daiichi. ",beingen,YAJ 7a20,RestrictedSpecColl
9425797,9208938,"Daihannya haramitakyoￌﾄ, [9th-10th cent.?]. Kan daihyaku-yonjuￌﾄni. ",beingen,YAJ 7a21,RestrictedSpecColl
9425803,9209767,"Daihannya haramitakyoￌﾄ, Ninji 3 [1242]. Kan daiichihyaku-hachijuￌﾄ. ",beingen,YAJ 7a23,RestrictedSpecColl
9425825,9209784,"Daihannya haramitakyoￌﾄ, [11th-13th cent.?]. Kan daisanbyaku-ichijuￌﾄroku. ",beingen,YAJ 7a24,RestrictedSpecColl
9425830,9209852,"Daihannya haramitakyoￌﾄ, [9th cent.]. Kan daisanbyaku-hachijuￌﾄgo. ",beingen,YAJ 7a25,RestrictedSpecColl
9425833,9209863,"Daihannya haramitakyoￌﾄ, [11th-12th cent.]. Kan daisanbyaku-hachijuￌﾄroku. ",beingen,YAJ 7a26,RestrictedSpecColl
9425838,9209870,"Daihannya haramitakyoￌﾄ, Ninji 3 [1242]. Kan daiyonhyaku-hachi. ",beingen,YAJ 7a27,RestrictedSpecColl
9425840,9209877,"Daihannya haramitakyoￌﾄ, [early 17th cent.]. Kan daigohyaku-shichijuￌﾄhachi. ",beingen,YAJ 7a28,RestrictedSpecColl
9425854,9250711,"Tenmanguￌﾄ shinￊﾼei, [15th cent.] / den Kose Korehisa. ",beingen,YAJ 7d1,RestrictedSpecColl
9562499,8963197,"Dimension records, 1962-2007 (bulk 1968-1994). ",beinycgl,YCGL MSS 29,RestrictedFragileSpecColl
9562499,8963135,"Dimension records, 1962-2007 (bulk 1968-1994). ",lsfbeigr,YCGL MSS 29,RestrictedSpecColl
9562499,8963138,"Dimension records, 1962-2007 (bulk 1968-1994). ",lsfbeigr,YCGL MSS 29,RestrictedSpecColl
9562499,8963143,"Dimension records, 1962-2007 (bulk 1968-1994). ",lsfbeigr,YCGL MSS 29,RestrictedFragileSpecColl
9562499,8963147,"Dimension records, 1962-2007 (bulk 1968-1994). ",lsfbeigr,YCGL MSS 29,RestrictedFragileSpecColl
9562499,8963150,"Dimension records, 1962-2007 (bulk 1968-1994). ",lsfbeigr,YCGL MSS 29,RestrictedFragileSpecColl
9562499,8963156,"Dimension records, 1962-2007 (bulk 1968-1994). ",lsfbeigr,YCGL MSS 29,RestrictedFragileSpecColl
9562499,8963162,"Dimension records, 1962-2007 (bulk 1968-1994). ",lsfbeigr,YCGL MSS 29,RestrictedFragileSpecColl
9562499,8963167,"Dimension records, 1962-2007 (bulk 1968-1994). ",lsfbeigr,YCGL MSS 29,RestrictedFragileSpecColl
9562499,8963168,"Dimension records, 1962-2007 (bulk 1968-1994). ",lsfbeigr,YCGL MSS 29,RestrictedFragileSpecColl
9562499,8963170,"Dimension records, 1962-2007 (bulk 1968-1994). ",lsfbeigr,YCGL MSS 29,RestrictedFragileSpecColl
9562499,8963175,"Dimension records, 1962-2007 (bulk 1968-1994). ",lsfbeigr,YCGL MSS 29,RestrictedFragileSpecColl
9562499,8963200,"Dimension records, 1962-2007 (bulk 1968-1994). ",lsfbeigr,YCGL MSS 29,RestrictedFragileSpecColl
